Time,Llama-2-7B-GPTQ-fullarticles,Llama-2-70B-GPTQ-headlines,Llama-3-70B-GPTQ-fullarticles,GPT3.5-headlines,Llama-2-70B-GPTQ-fullarticles,finBERT-headlines,Llama-3-8B-GPTQ-fullarticles,Llama-3-70B-GPTQ-headlines,Llama-2-13B-GPTQ-fullarticles,Llama-2-7B-GPTQ-headlines,Llama-2-13b-GGUF-fullarticles,Llama-3-8B-GPTQ-headlines,Llama-2-13B-GPTQ-headlines,Mkt-RF,SMB,HML,RF,Adj Close
2018-01-30,2.0,3.5,1.5,4.0,1.5,2.617639899253845,2.5,3.5,3.0,3.5,3.0,3.0,3.0,-1.06,0.14,-0.21,0.006,71.8946304321289
2018-01-31,3.0,3.5,2.5,4.0,2.25,3.717025399208069,2.25,4.0,3.0,3.5,3.0,4.0,3.5,-0.07,-0.74,0.11,0.006,72.88629150390625
2018-02-01,2.5,3.0,1.0,3.0,2.0,2.50545334815979,1.0,3.5,2.0,3.5,2.5,3.0,3.0,0.03,0.08,0.54,0.006,72.21014404296875
2018-02-02,3.0,3.5,2.5,3.5,3.0,2.5609363317489624,2.5,3.0,3.0,3.0,3.0,3.0,3.0,-2.13,0.04,-0.29,0.006,70.49730682373047
2018-02-05,4.0,3.5,3.5,3.5,1.5,3.6412277221679688,3.5,3.0,2.5,3.0,2.5,3.0,3.0,-4.03,0.78,-0.58,0.006,67.20682525634766
2018-02-06,3.0,4.0,4.0,4.0,2.0,2.6081457138061523,2.0,5.0,3.0,3.0,2.0,4.0,3.0,1.67,-0.52,-0.18,0.006,68.82951354980469
2018-02-07,3.3333333333333335,3.0,2.6666666666666665,3.0,2.3333333333333335,3.220562219619751,2.6666666666666665,3.0,2.3333333333333335,3.3333333333333335,3.0,3.0,3.0,-0.38,0.53,0.21,0.006,68.7393569946289
2018-02-08,2.6666666666666665,3.0,1.6666666666666667,3.6666666666666665,2.0,3.2736171881357827,2.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,3.0,3.0,3.0,-3.68,0.81,0.52,0.006,65.13336181640625
2018-02-09,3.1666666666666665,2.8333333333333335,3.0,3.0,2.5,2.583303213119507,2.6666666666666665,3.1666666666666665,3.3333333333333335,3.3333333333333335,3.1666666666666665,3.0,3.0,1.36,-0.58,0.15,0.006,67.34204864501953
2018-02-12,2.625,2.875,1.875,3.25,1.625,2.3694450110197067,1.625,3.25,3.125,3.125,3.25,2.625,3.0,1.36,-0.46,-0.29,0.006,66.80115509033203
2018-02-13,3.3333333333333335,2.3333333333333335,3.6666666666666665,2.3333333333333335,3.6666666666666665,1.3210919896761577,2.6666666666666665,2.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,1.6666666666666667,3.0,0.31,0.08,-0.24,0.006,66.12503051757812
2018-02-14,3.0,2.8,2.0,3.0,2.8,2.4688909530639647,2.0,3.0,3.0,3.4,3.0,3.0,3.0,1.52,0.26,0.49,0.006,67.16175842285156
2018-02-15,2.5,2.75,2.25,3.25,2.0,2.3306921124458313,1.5,3.0,3.25,3.25,2.75,2.75,2.75,1.21,-0.14,-0.63,0.006,66.93636322021484
2018-02-16,3.0,2.3333333333333335,3.0,2.6666666666666665,2.0,2.575937032699585,2.0,2.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,2.6666666666666665,3.0,0.03,0.36,0.16,0.006,67.83787536621094
2018-02-20,3.0,1.8,3.0,3.0,2.0,2.0559888899326326,2.4,2.0,3.0,3.2,3.8,2.2,2.8,-0.62,-0.36,-0.24,0.006,66.44053649902344
2018-02-21,3.0,3.0,3.0,3.0,2.0,2.4856200218200684,2.6666666666666665,3.3333333333333335,2.6666666666666665,3.0,2.6666666666666665,3.0,3.0,-0.43,0.79,0.23,0.006,65.31367492675781
2018-02-22,3.0,3.0,3.0,3.6666666666666665,2.6666666666666665,2.9426732858022056,3.3333333333333335,3.3333333333333335,2.6666666666666665,3.0,3.0,3.0,3.0,0.01,0.05,-0.41,0.006,65.8996353149414
2018-02-23,3.0,3.3333333333333335,2.3333333333333335,3.0,2.3333333333333335,2.477043350537618,2.0,2.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,2.6666666666666665,3.0,1.54,-0.38,-0.15,0.006,65.99239349365234
2018-02-26,3.2857142857142856,2.142857142857143,2.7142857142857144,2.857142857142857,2.2857142857142856,2.198523896081107,2.2857142857142856,3.4285714285714284,3.142857142857143,3.142857142857143,3.142857142857143,2.4285714285714284,2.7142857142857144,1.12,-0.51,-0.07,0.006,66.7210693359375
2018-02-27,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,2.6666666666666665,2.652403195699056,2.6666666666666665,3.6666666666666665,2.6666666666666665,3.0,3.0,3.3333333333333335,3.0,-1.25,-0.19,0.03,0.006,66.03791809082031
2018-02-28,3.2,3.7,2.7,3.9,3.0,3.130408191680908,2.5,3.9,3.2,3.2,3.3,3.1,3.0,-1.11,-0.42,-0.31,0.006,64.26171875
2018-03-01,4.0,3.0,1.0,2.0,1.0,2.561572790145874,1.0,4.0,4.0,4.0,4.0,3.0,3.0,-1.19,1.01,-0.02,0.005,63.85183334350586
2018-03-02,3.0,2.75,2.75,2.75,2.0,3.1127086877822876,2.25,3.0,3.0,3.25,3.25,2.25,2.75,0.7,1.17,-0.49,0.005,64.30725860595703
2018-03-05,3.5,2.25,2.75,2.25,2.75,1.9612580835819244,2.75,2.25,2.75,3.25,3.0,2.5,2.75,1.06,-0.39,0.23,0.005,65.6735610961914
2018-03-06,3.2,2.6,3.2,3.0,2.4,2.7481714248657227,2.8,2.8,2.8,2.6,3.2,2.6,3.0,0.36,0.69,0.12,0.005,66.675537109375
2018-03-07,3.1666666666666665,3.1666666666666665,2.3333333333333335,3.8333333333333335,2.5,3.3047653436660767,2.1666666666666665,3.3333333333333335,3.0,3.3333333333333335,3.0,3.3333333333333335,3.5,0.05,0.78,-0.44,0.005,66.08348083496094
2018-03-08,3.3333333333333335,3.3333333333333335,3.6666666666666665,4.0,2.6666666666666665,3.8637356758117676,3.3333333333333335,3.6666666666666665,3.0,2.6666666666666665,3.0,3.3333333333333335,2.6666666666666665,0.37,-0.48,-0.36,0.005,66.1290054321289
2018-03-09,4.0,3.5,4.0,3.0,2.5,2.47356116771698,3.5,3.5,3.5,3.5,3.5,3.0,3.0,1.7,-0.25,0.28,0.005,68.04183197021484
2018-03-12,3.2857142857142856,3.142857142857143,4.0,3.142857142857143,3.0,2.1617451310157776,3.2857142857142856,3.142857142857143,3.0,3.0,3.142857142857143,2.4285714285714284,3.0,-0.09,0.47,-0.08,0.005,68.7705307006836
2018-03-13,2.9,2.8,1.7,2.5,1.9,1.6281049013137818,1.5,2.7,3.2,3.0,3.2,2.4,2.7,-0.67,0.08,0.03,0.005,65.71910095214844
2018-03-14,3.3333333333333335,3.0,3.3333333333333335,3.0,2.3333333333333335,2.5606486002604165,2.6666666666666665,3.0,3.6666666666666665,3.0,2.6666666666666665,3.0,3.0,-0.53,0.23,-0.57,0.005,64.99044036865234
2018-03-15,3.0,1.0,1.0,2.0,3.0,0.2106013894081115,4.0,2.0,3.0,3.0,3.0,2.0,3.0,-0.18,-0.39,0.32,0.005,65.40031433105469
2018-03-16,3.0,3.25,2.25,3.5,2.0,2.5893771946430206,2.25,3.25,3.0,3.25,2.5,3.0,3.25,0.25,0.47,0.18,0.005,65.172607421875
2018-03-19,2.5,3.0,3.5,3.0,3.0,2.5799951553344727,2.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.38,0.35,0.41,0.005,64.07955169677734
2018-03-20,2.5,3.0,1.0,3.5,1.5,2.235531210899353,1.0,3.5,2.5,3.0,2.5,3.0,3.0,0.15,-0.08,-0.36,0.005,62.12117385864258
2018-03-21,3.5,3.25,2.5,3.0,1.75,3.0777658224105835,2.25,3.75,2.75,3.25,3.5,3.25,3.0,-0.06,0.75,0.45,0.005,63.21422576904297
2018-03-22,4.0,3.0,2.0,4.0,3.0,2.629956007003784,1.0,4.0,2.0,3.0,2.0,2.0,3.0,-2.54,0.51,-0.49,0.005,60.80043029785156
2018-03-23,3.0,3.5,3.5,4.0,3.0,2.9717977046966553,2.5,4.0,2.5,3.5,3.0,2.5,3.0,-2.09,0.21,-0.23,0.005,59.525203704833984
2018-03-26,2.3333333333333335,3.5,1.8333333333333333,3.6666666666666665,1.5,2.5161529580752053,2.0,3.1666666666666665,3.0,3.0,2.5,2.5,3.0,2.67,-0.68,0.03,0.005,58.70542907714844
2018-03-27,3.625,2.875,4.0,2.625,3.0,1.9010418131947517,3.25,3.0,3.5,3.0,3.875,2.5,2.875,-1.87,-0.21,0.37,0.005,61.21030807495117
2018-03-28,3.6666666666666665,3.5,3.3333333333333335,3.8333333333333335,3.3333333333333335,2.15909843146801,2.8333333333333335,4.0,3.3333333333333335,3.5,3.3333333333333335,3.1666666666666665,3.1666666666666665,-0.35,0.14,0.65,0.005,62.3033561706543
2018-03-29,3.25,3.125,2.875,3.5,2.5,2.521323472261429,2.5,3.75,3.375,3.125,3.5,3.125,3.0,1.41,-0.32,-0.22,0.005,61.392486572265625
2018-04-02,3.0,2.0,3.5,2.0,2.5,1.3418680429458618,2.5,3.0,3.0,3.0,3.0,2.0,2.5,-2.29,-0.15,0.36,0.007,59.7529182434082
2018-04-03,3.25,2.75,2.5,3.25,2.0,2.556977868080139,1.75,3.5,2.75,3.0,2.75,3.0,3.0,1.24,-0.04,0.19,0.007,59.798465728759766
2018-04-04,3.0,2.6666666666666665,2.0,3.6666666666666665,2.3333333333333335,2.24273411432902,2.0,3.0,2.3333333333333335,3.3333333333333335,3.0,2.6666666666666665,2.6666666666666665,1.17,0.33,-0.32,0.007,60.48162078857422
2018-04-05,2.75,3.0,2.25,3.0,2.25,2.560930013656616,2.0,3.0,2.5,3.0,2.5,3.0,3.0,0.75,0.03,0.46,0.007,61.16476058959961
2018-04-06,3.0,3.6666666666666665,4.333333333333333,4.0,3.3333333333333335,2.5835484663645425,3.0,4.0,4.0,3.3333333333333335,4.0,3.6666666666666665,2.6666666666666665,-2.19,0.39,-0.06,0.007,59.479679107666016
2018-04-09,3.0,2.8333333333333335,2.5,3.0,2.1666666666666665,2.2588371435801187,2.0,3.0,3.0,3.1666666666666665,3.0,2.8333333333333335,2.8333333333333335,0.3,-0.15,-0.53,0.007,58.432167053222656
2018-04-10,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.7008485794067383,3.3333333333333335,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.3333333333333335,2.6666666666666665,3.0,1.77,0.4,-0.12,0.007,59.43413162231445
2018-04-12,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.248520533243815,2.6666666666666665,3.6666666666666665,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,0.84,-0.23,0.18,0.007,60.026187896728516
2018-04-13,3.3333333333333335,3.111111111111111,3.3333333333333335,2.7777777777777777,2.3333333333333335,2.0319865345954895,2.5555555555555554,3.111111111111111,3.2222222222222223,3.0,3.4444444444444446,2.7777777777777777,2.888888888888889,-0.37,0.03,-0.24,0.007,61.43803405761719
2018-04-16,3.0,3.25,1.75,3.75,2.5,3.1953881978988647,2.25,2.75,3.25,3.25,3.25,2.75,3.0,0.82,0.08,-0.02,0.007,60.7093391418457
2018-04-17,3.4,3.2,3.2,3.4,3.0,2.910237216949463,2.6,3.2,3.2,3.2,3.2,2.6,3.0,1.09,0.16,-1.18,0.007,62.804325103759766
2018-04-18,3.6666666666666665,2.6666666666666665,2.8333333333333335,3.1666666666666665,3.1666666666666665,1.6792703817288082,2.5,3.0,3.1666666666666665,3.3333333333333335,3.5,2.6666666666666665,2.8333333333333335,0.13,0.21,0.02,0.007,62.21226119995117
2018-04-19,3.2,2.8,2.2,3.2,2.0,2.8458176136016844,2.4,2.8,2.8,3.0,3.4,2.8,2.8,-0.49,-0.47,1.08,0.007,63.71519088745117
2018-04-20,3.55,3.0,4.35,3.05,3.85,1.9176908016204834,3.5,3.25,3.75,3.1,3.85,2.9,3.1,-0.81,0.06,0.58,0.007,66.22010803222656
2018-04-23,3.4,3.0,3.2,3.2,2.8,2.0675477743148805,2.8,3.4,3.0,3.0,3.2,2.4,3.2,-0.05,-0.07,0.2,0.007,66.1290054321289
2018-04-24,3.3333333333333335,4.0,3.0,4.666666666666667,3.0,3.0382069746653237,2.0,4.666666666666667,2.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,-1.3,0.54,1.02,0.007,66.8576889038086
2018-04-25,2.7777777777777777,3.0,1.7777777777777777,2.888888888888889,1.5555555555555556,2.2271950211789875,1.6666666666666667,3.0,2.5555555555555554,3.0,3.0,2.5555555555555554,3.0,0.1,-0.33,0.08,0.007,63.98844909667969
2018-04-26,3.0,3.0,3.25,3.0,2.5,2.488315463066101,3.0,2.75,3.0,3.0,3.0,2.5,3.0,0.96,-0.39,-0.85,0.007,65.49138641357422
2018-04-27,2.857142857142857,2.4285714285714284,2.4285714285714284,2.857142857142857,2.4285714285714284,2.312377095222473,2.7142857142857144,2.5714285714285716,3.0,3.2857142857142856,2.857142857142857,2.2857142857142856,2.857142857142857,0.01,-0.26,0.03,0.007,65.49138641357422
2018-04-30,2.5,3.0,2.0,3.0,3.0,2.4774876832962036,2.0,3.0,2.5,3.5,2.5,2.0,3.0,-0.8,0.02,-0.1,0.007,64.07955169677734
2018-05-01,3.0,3.0,2.0,3.0,2.0,2.517220973968506,1.5,3.0,2.5,3.0,2.5,3.0,3.0,0.24,0.22,-0.54,0.006,63.98844909667969
2018-05-02,3.0,3.0,4.0,3.0,3.0,2.478472948074341,3.0,3.0,3.0,4.0,3.0,3.0,2.0,-0.63,1.28,-0.36,0.006,64.58053588867188
2018-05-03,3.0,3.0,3.6666666666666665,2.6666666666666665,2.3333333333333335,1.7998976111412048,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,2.6666666666666665,3.0,-0.25,-0.52,-0.15,0.006,63.44194793701172
2018-05-04,3.0,3.0,4.0,3.0,3.5,2.51626455783844,3.0,3.0,3.5,3.0,3.5,3.0,3.0,1.3,0.02,-0.2,0.006,64.21617889404297
2018-05-07,3.0,3.0,3.6666666666666665,3.0,3.0,2.755758285522461,2.6666666666666665,3.0,2.6666666666666665,3.0,3.3333333333333335,2.6666666666666665,3.0,0.42,0.41,-0.34,0.006,64.07955169677734
2018-05-08,4.0,3.0,4.0,3.0,3.0,2.515882968902588,4.0,3.0,1.0,3.0,3.0,3.0,3.0,0.07,0.49,0.24,0.006,64.99044036865234
2018-05-09,3.0,3.3333333333333335,2.0,3.6666666666666665,2.3333333333333335,2.4409776528676352,2.3333333333333335,3.6666666666666665,2.3333333333333335,3.6666666666666665,2.6666666666666665,3.0,3.0,0.89,-0.22,0.26,0.006,66.58443450927734
2018-05-10,3.25,3.25,3.0,4.0,2.75,3.2256723046302795,3.0,3.5,2.5,3.25,3.25,3.25,3.0,0.85,-0.43,-0.04,0.006,66.90324401855469
2018-05-11,3.0,3.0,4.0,4.0,3.0,2.538366317749023,4.0,3.0,4.0,3.0,4.0,3.0,3.0,0.19,0.13,-0.38,0.006,66.49335479736328
2018-05-14,3.0,3.0,3.0,3.0,3.0,2.460627794265747,3.0,3.0,4.0,2.0,4.0,3.0,3.0,0.05,-0.36,0.1,0.006,66.99431610107422
2018-05-15,3.0,3.0,3.5,2.5,3.0,2.2794777154922485,3.0,2.0,3.0,3.0,3.0,2.5,3.0,-0.55,0.67,0.41,0.006,66.99431610107422
2018-05-16,3.25,3.375,3.5,3.5,3.0,2.7094162702560425,3.25,3.375,3.25,3.0,3.375,3.0,3.125,0.5,0.71,-0.25,0.006,68.45171356201172
2018-05-17,3.0,2.5,2.5,3.5,2.0,3.692757487297058,2.0,3.0,3.0,3.0,3.0,2.5,2.5,0.02,0.9,0.3,0.006,68.45171356201172
2018-05-18,3.0,3.0,2.0,4.0,2.0,2.5027008056640625,2.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.23,0.57,-0.61,0.006,68.17845153808594
2018-05-21,3.375,3.375,4.0,3.625,3.875,3.616672545671463,3.75,3.75,3.75,3.5,3.75,3.375,3.125,0.72,-0.19,0.44,0.006,69.49920654296875
2018-05-22,3.375,3.125,3.875,3.125,3.25,2.867050975561142,3.625,3.125,3.0,3.125,3.875,2.625,3.0,-0.42,-0.76,0.61,0.006,69.6358413696289
2018-05-23,2.8181818181818183,2.727272727272727,1.8181818181818181,3.4545454545454546,1.6363636363636365,2.119429761713201,1.6363636363636365,3.272727272727273,2.8181818181818183,3.272727272727273,2.909090909090909,2.909090909090909,3.0,0.29,0.05,-0.7,0.006,64.58053588867188
2018-05-24,3.125,3.0,3.0,2.875,2.75,2.1329608596861362,2.625,2.875,2.75,3.0,2.875,2.875,2.875,-0.16,0.37,-0.35,0.006,66.49335479736328
2018-05-25,3.0,3.5,3.0,3.25,2.75,2.4600299894809723,2.5,3.25,2.5,3.5,2.75,3.0,3.0,-0.21,0.25,-0.4,0.006,66.62997436523438
2018-05-29,2.8,2.8,2.0,3.2,2.0,2.4176229000091554,1.6,3.4,2.8,3.2,2.6,3.2,3.2,-1.04,1.33,-1.02,0.006,64.58053588867188
2018-05-30,3.0,3.4,2.8,3.6,2.4,2.9259285926818848,3.0,3.4,2.8,3.0,2.4,3.0,2.6,1.31,0.05,0.37,0.006,64.53498077392578
2018-06-04,2.5714285714285716,3.4285714285714284,2.4285714285714284,3.2857142857142856,2.2857142857142856,3.1761466775621687,2.4285714285714284,3.142857142857143,2.5714285714285716,3.4285714285714284,2.7142857142857144,2.857142857142857,3.0,0.48,0.17,-0.45,0.006,62.43999099731445
2018-06-05,3.142857142857143,2.857142857142857,2.4285714285714284,3.142857142857143,2.142857142857143,2.62004862512861,2.2857142857142856,3.2857142857142856,3.142857142857143,3.0,3.7142857142857144,2.7142857142857144,2.7142857142857144,0.17,0.82,-0.44,0.006,62.849884033203125
2018-06-06,2.5,3.1666666666666665,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.2765501737594604,1.8333333333333333,3.1666666666666665,2.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.0,0.86,-0.33,0.2,0.006,62.12117385864258
2018-06-07,3.0,4.0,4.0,3.0,3.0,2.6198477745056152,4.0,3.0,3.0,4.0,4.0,3.0,3.0,-0.14,-0.3,0.93,0.006,62.758792877197266
2018-06-08,2.75,3.0,3.0,3.5,2.5,2.5302774906158447,2.5,3.75,3.0,3.0,3.0,2.75,3.0,0.31,0.08,-0.4,0.006,63.44194793701172
2018-06-11,3.0,2.5,3.5,3.0,1.5,2.4236751794815063,3.0,3.0,3.0,3.0,2.5,3.0,2.5,0.12,0.18,-0.17,0.006,63.669654846191406
2018-06-12,3.5,3.0,3.5,2.5,3.0,1.372805967926979,3.5,3.0,3.5,3.0,3.5,2.5,3.0,0.23,0.23,-0.63,0.006,63.669654846191406
2018-06-13,3.0,3.0,3.0,3.0,3.0,3.916731834411621,3.0,3.0,3.0,3.0,3.0,1.0,3.0,-0.33,0.08,-0.2,0.006,63.2597770690918
2018-06-14,3.0,3.3333333333333335,1.8333333333333333,3.6666666666666665,2.0,3.216818888982137,1.6666666666666667,3.3333333333333335,2.6666666666666665,3.0,3.0,3.0,3.0,0.27,0.32,-1.0,0.006,62.12117385864258
2018-06-15,2.75,2.5,2.25,3.25,1.75,2.3351302817463875,2.25,3.0,3.0,3.0,3.0,3.0,3.0,-0.08,0.05,-0.25,0.006,61.24787902832031
2018-06-18,3.5,3.5,3.5,3.5,3.0,1.9772563874721527,2.5,3.5,3.0,3.5,3.0,3.0,3.5,-0.09,0.72,0.08,0.006,60.78736114501953
2018-06-19,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.0,1.7717959880828857,2.0,2.3333333333333335,3.0,3.0,3.3333333333333335,2.3333333333333335,3.0,-0.38,0.57,-0.14,0.006,59.63608169555664
2018-06-20,2.2222222222222223,2.3333333333333335,1.3333333333333333,2.7777777777777777,1.1111111111111112,2.6584432588683233,1.2222222222222223,2.2777777777777777,2.5,3.2222222222222223,2.8333333333333335,2.2777777777777777,2.8333333333333335,0.23,0.73,-0.51,0.006,59.31372833251953
2018-06-21,2.6,3.4,1.8,3.4,2.2,2.811222267150879,1.4,3.0,2.2,3.2,2.4,2.6,3.0,-0.73,-0.63,0.33,0.006,58.7611198425293
2018-06-22,3.111111111111111,2.7777777777777777,2.3333333333333335,3.3333333333333335,2.4444444444444446,2.624794840812683,2.6666666666666665,3.2222222222222223,3.0,3.3333333333333335,3.111111111111111,2.7777777777777777,3.111111111111111,0.11,0.0,0.46,0.006,60.096595764160156
2018-06-25,3.1666666666666665,3.1666666666666665,3.6666666666666665,3.3333333333333335,3.5,2.581783890724182,2.8333333333333335,3.3333333333333335,3.0,3.1666666666666665,3.6666666666666665,2.8333333333333335,3.0,-1.48,-0.54,0.57,0.006,58.715065002441406
2018-06-26,3.6666666666666665,3.388888888888889,4.555555555555555,3.8333333333333335,3.6666666666666665,2.778595432639122,3.6666666666666665,3.8333333333333335,3.888888888888889,3.3333333333333335,3.9444444444444446,3.1666666666666665,3.0,0.27,0.63,-0.24,0.006,63.27411651611328
2018-06-27,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,3.6666666666666665,2.6043446759382882,3.0,4.0,2.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,3.3333333333333335,-1.02,-1.0,0.36,0.006,64.28724670410156
2018-06-28,2.8333333333333335,2.3333333333333335,2.3333333333333335,2.8333333333333335,2.6666666666666665,2.166338160634041,2.3333333333333335,2.6666666666666665,3.0,3.0,3.1666666666666665,2.1666666666666665,2.8333333333333335,0.58,-0.18,-0.51,0.006,63.68856430053711
2018-06-29,3.0,3.0,1.0,4.0,1.0,4.056732177734375,1.0,3.0,1.0,3.0,2.0,3.0,3.0,0.07,-0.2,-0.24,0.006,62.67545700073242
2018-07-02,3.0,3.0,3.0,3.0,4.0,2.507981300354004,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.36,0.44,-0.25,0.008,61.570228576660156
2018-07-03,2.8,2.8,2.4,3.2,2.2,2.5585474491119387,1.8,3.0,2.2,2.8,2.8,3.0,3.2,-0.44,0.81,-0.02,0.008,61.570228576660156
2018-07-06,3.0,2.8,3.0,3.4,2.6,2.600953531265259,2.0,3.2,3.0,3.0,3.0,3.0,3.0,0.88,0.05,-0.3,0.008,63.78067398071289
2018-07-09,3.0,4.0,3.0,5.0,3.0,1.4823391437530518,3.0,3.0,3.0,3.0,3.0,1.0,4.0,0.93,-0.41,0.85,0.008,64.2411880493164
2018-07-10,2.5,3.5,2.0,3.0,2.5,2.5248645544052124,2.5,3.0,2.5,3.5,2.5,2.0,3.0,0.21,-0.78,-0.17,0.008,65.25428009033203
2018-07-11,3.0,3.0,2.0,3.0,3.0,2.502237319946289,3.0,3.0,4.0,3.0,4.0,3.0,3.0,-0.69,-0.02,-0.45,0.008,64.42537689208984
2018-07-12,3.0,3.3333333333333335,3.6666666666666665,3.0,3.6666666666666665,2.9624135494232178,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,3.0,3.0,0.86,-0.35,-1.14,0.008,64.42537689208984
2018-07-13,3.0,3.5,2.0,4.0,2.5,2.45856249332428,2.0,3.5,2.0,3.5,2.0,3.5,2.5,0.08,-0.12,-0.3,0.008,63.96487808227539
2018-07-16,3.0,3.0,2.4,3.0,2.4,2.2890327095985414,2.2,3.0,2.8,3.4,2.8,2.8,3.0,-0.16,-0.78,0.98,0.008,64.01094818115234
2018-07-17,3.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.6666666666666665,1.7313599586486816,2.3333333333333335,2.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,2.3333333333333335,2.6666666666666665,0.48,0.26,-0.76,0.008,63.04385757446289
2018-07-18,3.2222222222222223,2.7777777777777777,3.2222222222222223,3.4444444444444446,3.2222222222222223,2.1219657129711575,2.6666666666666665,3.111111111111111,3.3333333333333335,3.3333333333333335,3.5555555555555554,2.5555555555555554,3.111111111111111,0.27,-0.27,0.67,0.008,63.32017135620117
2018-07-19,3.6,3.2,3.0,3.4,3.0,2.43870262503624,2.0,3.2,3.4,3.0,3.4,3.2,3.0,-0.34,0.96,-0.36,0.008,63.22806167602539
2018-07-20,3.2777777777777777,3.1666666666666665,2.888888888888889,3.4444444444444446,2.7777777777777777,2.2777444587813482,2.4444444444444446,3.3333333333333335,3.111111111111111,3.2777777777777777,3.3333333333333335,2.9444444444444446,2.9444444444444446,-0.1,-0.19,0.12,0.008,60.41895294189453
2018-07-23,3.0,2.5,2.5,2.5,2.5,1.8718431517481804,2.5,2.25,3.75,3.0,3.25,2.25,2.75,0.15,-0.3,0.55,0.008,59.8203010559082
2018-07-24,3.25,3.0,4.0,4.25,3.5,3.72559916973114,3.25,3.75,3.5,3.5,3.25,3.75,3.25,0.22,-1.36,0.39,0.008,60.41895294189453
2018-07-25,2.5,2.25,2.25,2.75,2.25,2.4225024580955505,1.25,2.75,2.25,3.0,2.0,2.5,2.5,0.83,-0.43,-1.06,0.008,60.37290573120117
2018-07-26,3.0,3.0,2.0,3.0,3.5,2.5852863788604736,2.5,3.0,3.5,3.5,2.5,3.0,3.0,-0.2,0.64,0.57,0.008,60.55711364746094
2018-07-27,3.0,3.0,2.6666666666666665,3.3333333333333335,2.6666666666666665,2.43377685546875,2.6666666666666665,2.6666666666666665,3.6666666666666665,3.6666666666666665,3.0,2.3333333333333335,3.0,-0.82,-1.38,1.06,0.008,60.14265060424805
2018-07-30,3.0,3.0,4.0,3.0,3.5,2.457182288169861,3.5,3.0,3.5,3.0,3.5,3.0,3.0,-0.7,-0.21,1.57,0.008,60.603153228759766
2018-07-31,2.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,2.6666666666666665,2.136647939682007,2.6666666666666665,3.3333333333333335,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.3333333333333335,3.0,0.51,0.85,-1.11,0.008,62.7675666809082
2018-08-01,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.0,2.584415594736735,1.6666666666666667,2.6666666666666665,2.6666666666666665,3.0,2.6666666666666665,2.3333333333333335,3.0,-0.13,0.04,-0.19,0.007,60.97156524658203
2018-08-02,3.5,4.0,3.5,4.0,2.5,3.3548336029052734,3.0,3.5,3.5,3.5,3.5,3.5,3.0,0.67,0.31,-0.67,0.007,60.649208068847656
2018-08-03,3.0,3.0,2.0,3.0,2.0,2.5417680740356445,1.0,3.0,2.0,4.0,2.0,3.0,3.0,0.31,-1.07,0.52,0.007,60.511051177978516
2018-08-07,3.0,3.5,1.5,3.5,1.5,2.8123812675476074,1.5,4.0,3.0,3.0,4.0,3.0,3.0,0.29,0.03,-0.17,0.007,60.603153228759766
2018-08-08,4.5,1.0,2.0,1.5,2.5,1.5874995291233063,1.5,1.5,2.5,3.0,2.5,1.5,2.5,-0.04,-0.12,0.27,0.007,60.096595764160156
2018-08-09,3.0,3.0,3.5,2.0,2.5,2.548931121826172,2.0,2.5,3.0,3.5,2.5,2.5,3.0,-0.05,0.37,-0.35,0.007,59.59003829956055
2018-08-10,3.0,1.0,3.0,4.0,3.0,2.576450824737549,2.0,4.0,3.0,3.0,3.0,3.0,3.0,-0.6,0.39,-0.21,0.007,58.807167053222656
2018-08-13,2.6666666666666665,2.6666666666666665,2.0,3.1666666666666665,1.6666666666666667,1.671694407860438,2.0,2.6666666666666665,3.0,3.3333333333333335,2.8333333333333335,2.5,2.8333333333333335,-0.46,-0.15,-0.29,0.007,57.33353805541992
